CityName,RegionName,Address,DeptNm,BranchNm
南投縣,竹山鎮,社寮產業運輸道路4.5公里處,南投縣政府警察局,竹山分局
南投縣,集集鎮,臺16線2.37公里,南投縣政府警察局,集集分局
南投縣,集集鎮,臺16線4.8公里闖紅燈、未依標線指示行駛及測速,南投縣政府警察局,集集分局
南投縣,集集鎮,臺16線與集鹿路口,南投縣政府警察局,集集分局
南投縣,名間鄉,彰南路與名松路一段路口,南投縣政府警察局,南投分局
南投縣,鹿谷鄉,鹿谷鄉151線10.07公里處,南投縣政府警察局,竹山分局
南投縣,中寮鄉,中寮鄉139線47.5公里處,南投縣政府警察局,草屯分局
南投縣,魚池鄉,魚池鄉臺21線53.9K至51.1K(區間測速),南投縣政府警察局,集集分局
南投縣,國姓鄉,國姓鄉臺14線40.1公里處,南投縣政府警察局,埔里分局
南投縣,水里鄉,水里鄉臺16線27.5公里,南投縣政府警察局,集集分局
南投縣,信義鄉,臺21線93.1公里處(臺21線與敦福路口),南投縣政府警察局,信義分局
南投縣,仁愛鄉,仁愛鄉臺14線70.7公里處,南投縣政府警察局,仁愛分局
南投縣,仁愛鄉,臺14甲線7.95公里處,南投縣政府警察局,仁愛分局
雲林縣,,臺61線南下218k+250m至226k+250m(區間平均速率自動偵測照相系統路段),雲林縣警察局,臺西分局
雲林縣,斗六市,台1丁線公路與久安路口,雲林縣警察局,斗六分局
雲林縣,斗六市, 莿桐鄉臺 1 丁線中正路與農校路 口(莿桐國中旁),雲林縣警察局,斗六分局
雲林縣,斗六市,斗六市西平路與正心路口,雲林縣警察局,斗六分局
雲林縣,斗六市,斗六市明德路與公明路路口,雲林縣警察局,斗六分局
雲林縣,斗六市,大學路與雲林科技大學前路口,雲林縣警察局,斗六分局
雲林縣,斗六市,斗六市大學路與中山路路口,雲林縣警察局,斗六分局
雲林縣,斗六市,斗六市大學路與鎮南路路口,雲林縣警察局,斗六分局
雲林縣,斗六市,斗六市鎮北路與明德北路,雲林縣警察局,斗六分局
雲林縣,斗六市,台3線公路252k+65m處,雲林縣警察局,斗六分局
雲林縣,斗六市,斗六市明德北路與育英北街路口,雲林縣警察局,斗六分局
雲林縣,斗六市,154乙縣道13k+200m處(環科大前),雲林縣警察局,斗六分局
雲林縣,斗六市,斗六市台3線公路與成功路口,雲林縣警察局,斗六分局
雲林縣,斗六市,斗六市雲科路一段與科班路路口(158縣道43.7K),雲林縣警察局,斗六分局
雲林縣,斗六市,台3線公路248k+970m處,雲林縣警察局,斗六分局
雲林縣,斗南鎮,台78線快速公路29k+400m處(西向東),雲林縣警察局,斗南分局
雲林縣,斗南鎮,台78線快速公路29k+400m處(東向西),雲林縣警察局,斗南分局
雲林縣,斗南鎮,斗南鎮延平路與大同路路口,雲林縣警察局,斗南分局
雲林縣,斗南鎮,斗南鎮延平路與大業路路口,雲林縣警察局,斗南分局
雲林縣,斗南鎮,斗南鎮延平路與光華路路口,雲林縣警察局,斗南分局
雲林縣,斗南鎮,台1線公路與文昌路口(南向北),雲林縣警察局,斗南分局
雲林縣,斗南鎮,台1線公路與文昌路口(北向南),雲林縣警察局,斗南分局
雲林縣,斗南鎮,斗南鎮台1丁線12k+800m(新光陸橋-斗南往斗六),雲林縣警察局,斗南分局
雲林縣,斗南鎮,斗南鎮新生二路東明橋北端,雲林縣警察局,斗南分局
雲林縣,斗南鎮,斗南鎮台1丁線12k+700m(新光陸橋東側-斗六往斗南),雲林縣警察局,斗南分局
雲林縣,虎尾鎮,台19線56k+190m(信吉加油站旁),雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,虎尾鎮 158 縣道與雲 97 鄉道路口 (21k+630m 處),雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,科虎三路18號(元翎科技公司),保二總隊,保二三大隊
雲林縣,虎尾鎮,虎尾鎮文科路與廉使路路口,雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,虎尾鎮工專路與四維街口,雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,虎尾鎮林森路一段與公安路口,雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,158縣道與博愛路口,雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,158縣道與林森路一段路口,雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,虎尾鎮文科路與光復路路口,雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,145乙縣道與雲71線路口前(東向西),雲林縣警察局,虎尾分局
雲林縣,虎尾鎮,台1線公路與雲74線路口(惠來派出所前),雲林縣警察局,虎尾分局
雲林縣,西螺鎮,西螺鎮 145 縣道 16k+650m 處,雲林縣警察局,西螺分局
雲林縣,西螺鎮,154甲縣道1k處(高鐵橋下),雲林縣警察局,西螺分局
雲林縣,西螺鎮,145縣道與福來路20巷路口(12.6k處-北向),雲林縣警察局,西螺分局
雲林縣,西螺鎮,西螺鎮中山路與公正路(西螺轉運站),雲林縣警察局,西螺分局
雲林縣,西螺鎮,西螺鎮大同路與興農東(西)路口,雲林縣警察局,西螺分局
雲林縣,西螺鎮,台1線公路與振興路口(北向南),雲林縣警察局,西螺分局
雲林縣,西螺鎮,台1線公路與振興路口(南向北),雲林縣警察局,西螺分局
雲林縣,土庫鎮,158縣道18k處,雲林縣警察局,虎尾分局
雲林縣,土庫鎮,土庫鎮 145 縣道 32 公里處,雲林縣警察局,虎尾分局
雲林縣,土庫鎮,145縣道29k處(土庫外環道),雲林縣警察局,虎尾分局
雲林縣,土庫鎮,土庫鎮建國路與林森路路口,雲林縣警察局,虎尾分局
雲林縣,北港鎮,北港鎮台 19 線與民生路口 (北港國中旁),雲林縣警察局,北港分局
雲林縣,北港鎮,台19線公路與145線道路口,雲林縣警察局,北港分局
雲林縣,北港鎮,北港鎮僑美國小(臺 19 線華勝路),雲林縣警察局,北港分局
雲林縣,北港鎮,北港鎮145縣道40k+750m處,雲林縣警察局,北港分局
雲林縣,大埤鄉,大埤鄉157線公路2k+130m,雲林縣警察局,斗南分局
雲林縣,大埤鄉,台1線公路247k+500m處(豐田段),雲林縣警察局,斗南分局
雲林縣,大埤鄉,台1線公路246k+400m處(豐田段),雲林縣警察局,斗南分局
雲林縣,莿桐鄉,台1線公路235k+592m處,雲林縣警察局,斗六分局
雲林縣,莿桐鄉,莿桐鄉臺 1 線與中正路口,雲林縣警察局,斗六分局
雲林縣,莿桐鄉,台1線公路與中正路口,雲林縣警察局,斗六分局
雲林縣,莿桐鄉,156縣道與莿桐外環道(孩沙里)路口,雲林縣警察局,斗六分局
雲林縣,莿桐鄉,台1丁線公路與農校路口,雲林縣警察局,斗六分局
雲林縣,林內鄉,台3線公路238k+268m處,雲林縣警察局,斗六分局
雲林縣,二崙鄉,二崙鄉台19線公路40km+200m,雲林縣警察局,西螺分局
雲林縣,二崙鄉,二崙鄉裕民路,雲林縣警察局,西螺分局
雲林縣,崙背鄉,崙背鄉156縣道7k+700m,雲林縣警察局,西螺分局
雲林縣,麥寮鄉,工業路與雲3號路口(西向東),雲林縣警察局,臺西分局
雲林縣,麥寮鄉,工業路與4k+500m處路口,雲林縣警察局,臺西分局
雲林縣,麥寮鄉,麥寮鄉台17線公路與工業路口,雲林縣警察局,臺西分局
雲林縣,麥寮鄉,台17線公路與工業路口,雲林縣警察局,臺西分局
雲林縣,麥寮鄉,台17線公路與154縣道路口(橋頭),雲林縣警察局,臺西分局
雲林縣,東勢鄉,雲113公路湖東橋前路段,雲林縣警察局,臺西分局
雲林縣,東勢鄉,新坤路與158甲縣道路口,雲林縣警察局,臺西分局
雲林縣,東勢鄉,東勢鄉 153 縣道安南與昌南路口 (4k+700m 處),雲林縣警察局,臺西分局
雲林縣,東勢鄉,153縣道1k處,雲林縣警察局,臺西分局
雲林縣,東勢鄉,東勢鄉153縣道與158甲縣道路口,雲林縣警察局,臺西分局
雲林縣,東勢鄉,153線與158甲線縣道路口,雲林縣警察局,臺西分局
雲林縣,東勢鄉,153縣道嘉勝路與守密街路口(南向),雲林縣警察局,臺西分局
雲林縣,東勢鄉,台78線快速公路13k處(西向東),雲林縣警察局,臺西分局
雲林縣,東勢鄉,台78線快速公路13k處(東向西),雲林縣警察局,臺西分局
雲林縣,褒忠鄉,台19線公路53k+500m處,雲林縣警察局,虎尾分局
雲林縣,臺西鄉,155縣道民權路47-8號前,雲林縣警察局,臺西分局
雲林縣,臺西鄉,155縣道4k+800m處,雲林縣警察局,臺西分局
雲林縣,臺西鄉,臺西鄉台61線快速道路226K+850m,雲林縣警察局,臺西分局
雲林縣,元長鄉,元長鄉台19線64k+450m,雲林縣警察局,虎尾分局
雲林縣,元長鄉,元長鄉臺 19 線與雲 168 線路口,雲林縣警察局,虎尾分局
雲林縣,元長鄉,元長鄉縣道 145 線與雲 172 線 路口(客厝國小旁),雲林縣警察局,虎尾分局
雲林縣,元長鄉,160縣道20k+947m處(子茂段),雲林縣警察局,虎尾分局
雲林縣,四湖鄉,155線四湖國中前,雲林縣警察局,臺西分局
雲林縣,四湖鄉,四湖鄉 160 縣道 12k+600m 處,雲林縣警察局,臺西分局
雲林縣,口湖鄉,口湖鄉台61線快速道路246K+100m,雲林縣警察局,北港分局
雲林縣,口湖鄉,台17線公路97k+842m處,雲林縣警察局,北港分局
雲林縣,水林鄉,雲 156 縣道 1k+700m (水林鄉 51-2 號),雲林縣警察局,北港分局
嘉義縣,太保市,台18線1.5K(往西),嘉義縣警察局,嘉縣警局交通隊
嘉義縣,太保市,太保市159線與嘉64線路口,嘉義縣警察局,
